"","Date","ID","Breed","Sex","BirthDate","Age","Weight"
"32917",2020-03-05,8,"Belmont Red","male",2018-11-05,487,259.1
"32918",2020-03-05,28,"Brahman","male",2018-12-16,446,219.1
"32919",2020-03-05,50,"composite","male",2018-12-24,438,230.03
"32920",2020-03-05,17,"Belmont Red","female",2019-01-29,402,231.2
"32921",2020-03-05,23,"Brahman","male",2018-09-17,536,308.59
"32922",2020-03-05,4,"Belmont Red","male",2018-10-24,499,262.26
"32923",2020-03-05,6,"Belmont Red","male",2019-01-15,416,204.96
"32924",2020-03-05,19,"Belmont Red","female",2018-11-03,489,317.77
"32925",2020-03-05,12,"Belmont Red","female",2018-12-27,435,248.66
"32926",2020-03-05,54,"composite","female",2018-09-28,525,341.46
"32927",2020-03-05,46,"composite","male",2018-11-25,467,245.32
"32928",2020-03-05,32,"Brahman","female",2018-12-20,442,259.87
"32929",2020-03-05,56,"composite","female",2018-09-11,542,356.28
"32930",2020-03-05,1,"Belmont Red","male",2018-12-28,434,210.72
"32931",2020-03-05,18,"Belmont Red","female",2018-12-12,450,251.92
"32932",2020-03-05,24,"Brahman","male",2018-09-04,549,330.01
"32933",2020-03-05,20,"Belmont Red","female",2019-01-05,426,246.75
"32934",2020-03-05,44,"composite","male",2019-01-04,427,232.34
"32935",2020-03-05,3,"Belmont Red","male",2018-09-26,527,299.51
"32936",2020-03-05,2,"Belmont Red","male",2018-10-22,501,267.51
"32937",2020-03-05,35,"Brahman","female",2019-01-08,423,247.28
"32938",2020-03-05,15,"Belmont Red","female",2019-01-17,414,236.21
"32939",2020-03-05,55,"composite","female",2018-09-26,527,341.46
"32940",2020-03-05,11,"Belmont Red","female",2018-10-24,499,317.77
"32941",2020-03-06,58,"composite","female",2018-09-11,543,356.28
"32942",2020-03-06,47,"composite","male",2019-01-29,403,230.29
"32943",2020-03-06,7,"Belmont Red","male",2018-11-08,485,249.83
"32944",2020-03-06,10,"Belmont Red","male",2018-12-17,446,211.39
"32945",2020-03-06,55,"composite","female",2018-09-26,528,341.46
"32946",2020-03-06,46,"composite","male",2018-11-25,468,245.32
"32947",2020-03-06,60,"composite","female",2018-10-27,497,319.82
"32948",2020-03-06,8,"Belmont Red","male",2018-11-05,488,262.26
"32949",2020-03-06,52,"composite","female",2018-10-07,517,337.29
"32950",2020-03-06,16,"Belmont Red","female",2018-10-17,507,326.36
"32951",2020-03-06,31,"Brahman","female",2018-09-11,543,363.52
"32952",2020-03-06,34,"Brahman","female",2018-09-26,528,348.69
"32953",2020-03-06,17,"Belmont Red","female",2019-01-29,403,231.2
"32954",2020-03-06,18,"Belmont Red","female",2018-12-12,451,251.92
"32955",2020-03-06,15,"Belmont Red","female",2019-01-17,415,236.21
"32956",2020-03-06,12,"Belmont Red","female",2018-12-27,436,252.4
"32957",2020-03-06,3,"Belmont Red","male",2018-09-26,528,299.51
"32958",2020-03-06,50,"composite","male",2018-12-24,439,230.03
"32959",2020-03-06,6,"Belmont Red","male",2019-01-15,417,206.81
"32960",2020-03-06,13,"Belmont Red","female",2019-01-08,424,242.15
"32961",2020-03-06,44,"composite","male",2019-01-04,428,232.34
"32962",2020-03-06,26,"Brahman","male",2018-12-31,432,215.6
"32963",2020-03-06,43,"composite","male",2019-01-26,406,230.29
"32964",2020-03-06,14,"Belmont Red","female",2018-09-05,549,354.18
"32965",2020-03-06,56,"composite","female",2018-09-11,543,356.28
"32966",2020-03-06,4,"Belmont Red","male",2018-10-24,500,262.26
"32967",2020-03-06,24,"Brahman","male",2018-09-04,550,330.01
"32968",2020-03-06,36,"Brahman","female",2018-12-14,449,259.87
"32969",2020-03-06,5,"Belmont Red","male",2018-12-02,461,215.68
"32970",2020-03-06,57,"composite","female",2018-09-12,542,356.28
"32971",2020-03-06,1,"Belmont Red","male",2018-12-28,435,210.72
"32972",2020-03-06,19,"Belmont Red","female",2018-11-03,490,317.77
"32973",2020-03-06,59,"composite","female",2018-11-14,479,296.56
"32974",2020-03-06,53,"composite","female",2018-10-09,515,337.29
"32975",2020-03-06,42,"composite","male",2018-10-31,493,277.21
"32976",2020-03-06,21,"Brahman","male",2018-09-18,536,308.59
"32977",2020-03-06,48,"composite","male",2019-01-25,407,230.37
"32978",2020-03-06,30,"Brahman","male",2018-12-11,452,219.1
"32979",2020-03-06,28,"Brahman","male",2018-12-16,447,219.1
"32980",2020-03-06,2,"Belmont Red","male",2018-10-22,502,275.01
"32981",2020-03-06,23,"Brahman","male",2018-09-17,537,308.59
"32982",2020-03-06,51,"composite","female",2018-11-17,476,289.91
"32983",2020-03-06,41,"composite","male",2019-01-24,408,229.76
"32984",2020-03-06,35,"Brahman","female",2019-01-08,424,247.28
"32985",2020-03-06,20,"Belmont Red","female",2019-01-05,427,246.75
"32986",2020-03-06,33,"Brahman","female",2018-11-17,476,296.64
"32987",2020-03-06,9,"Belmont Red","male",2019-01-13,419,208.79
"32988",2020-03-06,29,"Brahman","male",2019-01-30,402,204.82
"32989",2020-03-06,54,"composite","female",2018-09-28,526,341.46
"32990",2020-03-06,37,"Brahman","female",2019-01-03,429,251.88
"32991",2020-03-06,11,"Belmont Red","female",2018-10-24,500,317.77
"32992",2020-03-06,38,"Brahman","female",2018-11-07,486,323.14
"32993",2020-03-06,25,"Brahman","male",2018-12-27,436,215.97
"32994",2020-03-06,27,"Brahman","male",2018-09-22,532,308.59
"32995",2020-03-06,32,"Brahman","female",2018-12-20,443,259.87
"32996",2020-03-06,22,"Brahman","male",2018-09-26,528,308.59
"32997",2020-03-06,39,"Brahman","female",2018-10-20,504,335.69
"32998",2020-03-06,40,"Brahman","female",2018-11-15,478,298.44
"32999",2020-03-06,49,"composite","male",2018-12-24,439,230.03
"33000",2020-03-06,45,"composite","male",2018-12-16,447,229.98
"33001",2020-03-07,26,"Brahman","male",2018-12-31,433,215.6
"33002",2020-03-07,18,"Belmont Red","female",2018-12-12,452,251.92
"33003",2020-03-07,58,"composite","female",2018-09-11,544,356.28
"33004",2020-03-07,16,"Belmont Red","female",2018-10-17,508,326.36
"33005",2020-03-07,38,"Brahman","female",2018-11-07,487,324.96
"33006",2020-03-07,54,"composite","female",2018-09-28,527,341.46
"33007",2020-03-07,32,"Brahman","female",2018-12-20,444,259.87
"33008",2020-03-07,36,"Brahman","female",2018-12-14,450,259.87
"33009",2020-03-07,56,"composite","female",2018-09-11,544,356.28
"33010",2020-03-07,12,"Belmont Red","female",2018-12-27,437,252.66
"33011",2020-03-07,11,"Belmont Red","female",2018-10-24,501,320.55
"33012",2020-03-07,19,"Belmont Red","female",2018-11-03,491,317.77
"33013",2020-03-07,6,"Belmont Red","male",2019-01-15,418,208.79
"33014",2020-03-07,39,"Brahman","female",2018-10-20,505,335.69
"33015",2020-03-07,57,"composite","female",2018-09-12,543,356.28
"33016",2020-03-07,44,"composite","male",2019-01-04,429,232.34
"33017",2020-03-07,60,"composite","female",2018-10-27,498,319.82
"33018",2020-03-07,47,"composite","male",2019-01-29,404,230.29
"33019",2020-03-07,33,"Brahman","female",2018-11-17,477,298.44
"33020",2020-03-07,53,"composite","female",2018-10-09,516,337.29
"33021",2020-03-07,59,"composite","female",2018-11-14,480,297.51
"33022",2020-03-07,52,"composite","female",2018-10-07,518,337.29
"33023",2020-03-07,1,"Belmont Red","male",2018-12-28,436,210.16
"33024",2020-03-07,2,"Belmont Red","male",2018-10-22,503,275.83
"33025",2020-03-07,29,"Brahman","male",2019-01-30,403,204.82
"33026",2020-03-07,50,"composite","male",2018-12-24,440,230.03
"33027",2020-03-07,51,"composite","female",2018-11-17,477,291.7
"33028",2020-03-07,22,"Brahman","male",2018-09-26,529,308.59
"33029",2020-03-07,46,"composite","male",2018-11-25,469,245.32
"33030",2020-03-07,25,"Brahman","male",2018-12-27,437,217.94
"33031",2020-03-07,35,"Brahman","female",2019-01-08,425,247.28
"33032",2020-03-07,20,"Belmont Red","female",2019-01-05,428,246.75
"33033",2020-03-07,41,"composite","male",2019-01-24,409,229.76
"33034",2020-03-07,27,"Brahman","male",2018-09-22,533,308.59
"33035",2020-03-07,4,"Belmont Red","male",2018-10-24,501,267.51
"33036",2020-03-07,30,"Brahman","male",2018-12-11,453,218.78
"33037",2020-03-07,9,"Belmont Red","male",2019-01-13,420,210.89
"33038",2020-03-07,34,"Brahman","female",2018-09-26,529,348.69
"33039",2020-03-07,14,"Belmont Red","female",2018-09-05,550,354.18
"33040",2020-03-07,23,"Brahman","male",2018-09-17,538,308.59
"33041",2020-03-07,45,"composite","male",2018-12-16,448,229.98
"33042",2020-03-07,17,"Belmont Red","female",2019-01-29,404,231.2
"33043",2020-03-07,15,"Belmont Red","female",2019-01-17,416,236.21
"33044",2020-03-07,8,"Belmont Red","male",2018-11-05,489,262.26
"33045",2020-03-07,10,"Belmont Red","male",2018-12-17,447,211.39
"33046",2020-03-07,24,"Brahman","male",2018-09-04,551,344.21
"33047",2020-03-07,37,"Brahman","female",2019-01-03,430,253.79
"33048",2020-03-07,48,"composite","male",2019-01-25,408,229.76
"33049",2020-03-07,42,"composite","male",2018-10-31,494,277.21
"33050",2020-03-07,7,"Belmont Red","male",2018-11-08,486,254.93
"33051",2020-03-07,55,"composite","female",2018-09-26,529,341.46
"33052",2020-03-07,43,"composite","male",2019-01-26,407,230.37
"33053",2020-03-07,21,"Brahman","male",2018-09-18,537,308.59
"33054",2020-03-07,3,"Belmont Red","male",2018-09-26,529,299.51
"33055",2020-03-07,28,"Brahman","male",2018-12-16,448,219.1
"33056",2020-03-07,5,"Belmont Red","male",2018-12-02,462,217.28
"33057",2020-03-07,40,"Brahman","female",2018-11-15,479,303.3
"33058",2020-03-07,31,"Brahman","female",2018-09-11,544,363.52
"33059",2020-03-07,13,"Belmont Red","female",2019-01-08,425,242.15
"33060",2020-03-07,49,"composite","male",2018-12-24,440,230.03
"33061",2020-03-08,36,"Brahman","female",2018-12-14,451,259.87
"33062",2020-03-08,30,"Brahman","male",2018-12-11,454,218.78
"33063",2020-03-08,5,"Belmont Red","male",2018-12-02,463,223.66
"33064",2020-03-08,58,"composite","female",2018-09-11,545,356.28
"33065",2020-03-08,26,"Brahman","male",2018-12-31,434,215.6
"33066",2020-03-08,21,"Brahman","male",2018-09-18,538,308.59
"33067",2020-03-08,60,"composite","female",2018-10-27,499,319.82
"33068",2020-03-08,44,"composite","male",2019-01-04,430,230.5
"33069",2020-03-08,6,"Belmont Red","male",2019-01-15,419,208.79
"33070",2020-03-08,33,"Brahman","female",2018-11-17,478,298.44
"33071",2020-03-08,14,"Belmont Red","female",2018-09-05,551,358.98
"33072",2020-03-08,38,"Brahman","female",2018-11-07,488,327.1
"33073",2020-03-08,59,"composite","female",2018-11-14,481,297.51
"33074",2020-03-08,53,"composite","female",2018-10-09,517,337.29
"33075",2020-03-08,56,"composite","female",2018-09-11,545,356.28
"33076",2020-03-08,9,"Belmont Red","male",2019-01-13,421,210.89
"33077",2020-03-08,17,"Belmont Red","female",2019-01-29,405,231.2
"33078",2020-03-08,48,"composite","male",2019-01-25,409,229.76
"33079",2020-03-08,25,"Brahman","male",2018-12-27,438,217.94
"33080",2020-03-08,41,"composite","male",2019-01-24,410,229.76
"33081",2020-03-08,34,"Brahman","female",2018-09-26,530,348.69
"33082",2020-03-08,52,"composite","female",2018-10-07,519,337.29
"33083",2020-03-08,16,"Belmont Red","female",2018-10-17,509,326.36
"33084",2020-03-08,29,"Brahman","male",2019-01-30,404,204.82
"33085",2020-03-08,54,"composite","female",2018-09-28,528,341.46
"33086",2020-03-08,22,"Brahman","male",2018-09-26,530,308.59
"33087",2020-03-08,18,"Belmont Red","female",2018-12-12,453,254.12
"33088",2020-03-08,51,"composite","female",2018-11-17,478,291.7
"33089",2020-03-08,2,"Belmont Red","male",2018-10-22,504,275.83
"33090",2020-03-08,37,"Brahman","female",2019-01-03,431,253.79
"33091",2020-03-08,27,"Brahman","male",2018-09-22,534,308.59
"33092",2020-03-08,39,"Brahman","female",2018-10-20,506,335.69
"33093",2020-03-08,15,"Belmont Red","female",2019-01-17,417,238.07
"33094",2020-03-08,20,"Belmont Red","female",2019-01-05,429,246.75
"33095",2020-03-08,31,"Brahman","female",2018-09-11,545,363.52
"33096",2020-03-08,50,"composite","male",2018-12-24,441,229.98
"33097",2020-03-08,11,"Belmont Red","female",2018-10-24,502,325.53
"33098",2020-03-08,3,"Belmont Red","male",2018-09-26,530,299.51
"33099",2020-03-08,40,"Brahman","female",2018-11-15,480,305.34
"33100",2020-03-08,23,"Brahman","male",2018-09-17,539,308.59
"33101",2020-03-08,1,"Belmont Red","male",2018-12-28,437,212.13
"33102",2020-03-08,32,"Brahman","female",2018-12-20,445,259.87
"33103",2020-03-08,28,"Brahman","male",2018-12-16,449,219.1
"33104",2020-03-08,57,"composite","female",2018-09-12,544,356.28
"33105",2020-03-08,35,"Brahman","female",2019-01-08,426,251.88
"33106",2020-03-08,45,"composite","male",2018-12-16,449,229.98
"33107",2020-03-08,8,"Belmont Red","male",2018-11-05,490,262.26
"33108",2020-03-08,19,"Belmont Red","female",2018-11-03,492,317.77
"33109",2020-03-08,42,"composite","male",2018-10-31,495,277.21
"33110",2020-03-08,10,"Belmont Red","male",2018-12-17,448,211.39
"33111",2020-03-08,49,"composite","male",2018-12-24,441,229.98
"33112",2020-03-08,55,"composite","female",2018-09-26,530,341.46
"33113",2020-03-08,46,"composite","male",2018-11-25,470,244.52
"33114",2020-03-08,24,"Brahman","male",2018-09-04,552,344.21
"33115",2020-03-08,47,"composite","male",2019-01-29,405,230.29
"33116",2020-03-08,43,"composite","male",2019-01-26,408,229.76
"33117",2020-03-08,7,"Belmont Red","male",2018-11-08,487,259.1
"33118",2020-03-08,12,"Belmont Red","female",2018-12-27,438,252.66
"33119",2020-03-08,13,"Belmont Red","female",2019-01-08,426,246.75
"33120",2020-03-08,4,"Belmont Red","male",2018-10-24,502,275.01
"33121",2020-03-09,37,"Brahman","female",2019-01-03,432,253.79
"33122",2020-03-09,31,"Brahman","female",2018-09-11,546,363.52
"33123",2020-03-09,43,"composite","male",2019-01-26,409,229.76
"33124",2020-03-09,46,"composite","male",2018-11-25,471,242.51
"33125",2020-03-09,38,"Brahman","female",2018-11-07,489,327.1
"33126",2020-03-09,20,"Belmont Red","female",2019-01-05,430,248.66
"33127",2020-03-09,44,"composite","male",2019-01-04,431,230.5
"33128",2020-03-09,42,"composite","male",2018-10-31,496,277.21
"33129",2020-03-09,41,"composite","male",2019-01-24,411,229.76
"33130",2020-03-09,32,"Brahman","female",2018-12-20,446,259.87
"33131",2020-03-09,8,"Belmont Red","male",2018-11-05,491,262.26
"33132",2020-03-09,57,"composite","female",2018-09-12,545,356.28
"33133",2020-03-09,36,"Brahman","female",2018-12-14,452,259.87
"33134",2020-03-09,21,"Brahman","male",2018-09-18,539,308.59
"33135",2020-03-09,52,"composite","female",2018-10-07,520,337.29
"33136",2020-03-09,56,"composite","female",2018-09-11,546,356.28
"33137",2020-03-09,10,"Belmont Red","male",2018-12-17,449,211.39
"33138",2020-03-09,12,"Belmont Red","female",2018-12-27,439,252.66
"33139",2020-03-09,19,"Belmont Red","female",2018-11-03,493,317.77
"33140",2020-03-09,33,"Brahman","female",2018-11-17,479,303.3
"33141",2020-03-09,60,"composite","female",2018-10-27,500,319.82
"33142",2020-03-09,45,"composite","male",2018-12-16,450,229.98
"33143",2020-03-09,30,"Brahman","male",2018-12-11,455,223
"33144",2020-03-09,53,"composite","female",2018-10-09,518,337.29
"33145",2020-03-09,14,"Belmont Red","female",2018-09-05,552,358.98
"33146",2020-03-09,18,"Belmont Red","female",2018-12-12,454,254.12
"33147",2020-03-09,4,"Belmont Red","male",2018-10-24,503,275.83
"33148",2020-03-09,17,"Belmont Red","female",2019-01-29,406,231.2
"33149",2020-03-09,25,"Brahman","male",2018-12-27,439,217.94
"33150",2020-03-09,27,"Brahman","male",2018-09-22,535,308.59
"33151",2020-03-09,55,"composite","female",2018-09-26,531,341.46
"33152",2020-03-09,35,"Brahman","female",2019-01-08,427,251.88
"33153",2020-03-09,9,"Belmont Red","male",2019-01-13,422,210.89
"33154",2020-03-09,13,"Belmont Red","female",2019-01-08,427,246.75
"33155",2020-03-09,51,"composite","female",2018-11-17,479,296.56
"33156",2020-03-09,49,"composite","male",2018-12-24,442,229.98
"33157",2020-03-09,26,"Brahman","male",2018-12-31,435,215.6
"33158",2020-03-09,5,"Belmont Red","male",2018-12-02,464,223.66
"33159",2020-03-09,40,"Brahman","female",2018-11-15,481,305.34
"33160",2020-03-09,28,"Brahman","male",2018-12-16,450,219.1
"33161",2020-03-09,29,"Brahman","male",2019-01-30,405,204.82
"33162",2020-03-09,48,"composite","male",2019-01-25,410,229.76
"33163",2020-03-09,3,"Belmont Red","male",2018-09-26,531,299.51
"33164",2020-03-09,6,"Belmont Red","male",2019-01-15,420,210.89
"33165",2020-03-09,22,"Brahman","male",2018-09-26,531,308.59
"33166",2020-03-09,23,"Brahman","male",2018-09-17,540,311.33
"33167",2020-03-09,15,"Belmont Red","female",2019-01-17,418,240.04
"33168",2020-03-09,34,"Brahman","female",2018-09-26,531,348.69
"33169",2020-03-09,7,"Belmont Red","male",2018-11-08,488,262.26
"33170",2020-03-09,16,"Belmont Red","female",2018-10-17,510,328.82
"33171",2020-03-09,54,"composite","female",2018-09-28,529,341.46
"33172",2020-03-09,24,"Brahman","male",2018-09-04,553,344.21
"33173",2020-03-09,47,"composite","male",2019-01-29,406,230.29
"33174",2020-03-09,58,"composite","female",2018-09-11,546,356.28
"33175",2020-03-09,50,"composite","male",2018-12-24,442,229.98
"33176",2020-03-09,59,"composite","female",2018-11-14,482,297.51
"33177",2020-03-09,1,"Belmont Red","male",2018-12-28,438,212.13
"33178",2020-03-09,39,"Brahman","female",2018-10-20,507,335.69
"33179",2020-03-09,11,"Belmont Red","female",2018-10-24,503,326.36
"33180",2020-03-09,2,"Belmont Red","male",2018-10-22,505,275.83
"33181",2020-03-10,50,"composite","male",2018-12-24,443,229.98
"33182",2020-03-10,18,"Belmont Red","female",2018-12-12,455,257.23
"33183",2020-03-10,53,"composite","female",2018-10-09,519,337.29
"33184",2020-03-10,58,"composite","female",2018-09-11,547,356.28
"33185",2020-03-10,23,"Brahman","male",2018-09-17,541,311.33
"33186",2020-03-10,55,"composite","female",2018-09-26,532,341.46
"33187",2020-03-10,22,"Brahman","male",2018-09-26,532,308.59
"33188",2020-03-10,42,"composite","male",2018-10-31,497,277.21
"33189",2020-03-10,47,"composite","male",2019-01-29,407,230.37
"33190",2020-03-10,9,"Belmont Red","male",2019-01-13,423,210.89
"33191",2020-03-10,21,"Brahman","male",2018-09-18,540,311.33
"33192",2020-03-10,29,"Brahman","male",2019-01-30,406,204.82
"33193",2020-03-10,15,"Belmont Red","female",2019-01-17,419,240.04
"33194",2020-03-10,19,"Belmont Red","female",2018-11-03,494,317.77
"33195",2020-03-10,40,"Brahman","female",2018-11-15,482,305.34
"33196",2020-03-10,32,"Brahman","female",2018-12-20,447,259.87
"33197",2020-03-10,43,"composite","male",2019-01-26,410,229.76
"33198",2020-03-10,46,"composite","male",2018-11-25,472,242.51
"33199",2020-03-10,41,"composite","male",2019-01-24,412,229.76
"33200",2020-03-10,6,"Belmont Red","male",2019-01-15,421,210.89
"33201",2020-03-10,60,"composite","female",2018-10-27,501,322.6
"33202",2020-03-10,27,"Brahman","male",2018-09-22,536,308.59
"33203",2020-03-10,5,"Belmont Red","male",2018-12-02,465,223.66
"33204",2020-03-10,57,"composite","female",2018-09-12,546,356.28
"33205",2020-03-10,7,"Belmont Red","male",2018-11-08,489,262.26
"33206",2020-03-10,35,"Brahman","female",2019-01-08,428,251.88
"33207",2020-03-10,44,"composite","male",2019-01-04,432,230.5
"33208",2020-03-10,59,"composite","female",2018-11-14,483,302.59
"33209",2020-03-10,25,"Brahman","male",2018-12-27,440,217.94
"33210",2020-03-10,14,"Belmont Red","female",2018-09-05,553,358.98
"33211",2020-03-10,39,"Brahman","female",2018-10-20,508,335.69
"33212",2020-03-10,51,"composite","female",2018-11-17,480,297.51
